x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-5.000000E-03,-503.611804E-03,+5.099089141E+00,-154.993717E-03,+331.815323E-03
-4.998698E-03,-512.091705E-03,+5.096576578E+00,-148.398239E-03,+330.559042E-03
-4.997396E-03,-521.827887E-03,+5.094692156E+00,-141.802760E-03,+330.559041E-03
-4.996094E-03,-531.564069E-03,+5.093435874E+00,-135.835422E-03,+329.616831E-03
-4.994792E-03,-540.043969E-03,+5.092179594E+00,-127.983662E-03,+329.616831E-03
-4.993490E-03,-548.523872E-03,+5.091865520E+00,-119.817833E-03,+329.930901E-03
-4.992188E-03,-558.574123E-03,+5.088096678E+00,-113.536425E-03,+329.616830E-03
-4.990885E-03,-567.682166E-03,+5.086840396E+00,-107.569085E-03,+328.988689E-03
-4.989583E-03,-578.046488E-03,+5.085584116E+00,-99.403257E-03,+327.732409E-03
-4.988281E-03,-587.468603E-03,+5.085270043E+00,-93.121850E-03,+328.360547E-03
-4.986979E-03,-598.461066E-03,+5.083385620E+00,-87.154512E-03,+326.476129E-03
-4.985677E-03,-609.139457E-03,+5.081187102E+00,-81.187173E-03,+327.418335E-03
-4.984375E-03,-618.247498E-03,+5.064537761E+00,-74.591697E-03,+325.533835E-03
-4.983073E-03,-627.041468E-03,+3.167552311E+00,-69.252495E-03,+283.134475E-03
-4.981771E-03,-635.521371E-03,+1.154049499E+00,-61.086668E-03,+310.144473E-03
-4.980469E-03,-644.943484E-03,+262.719135E-03,-54.491195E-03,+311.714845E-03
-4.979167E-03,-654.679667E-03,-33.762694E-03,-50.094204E-03,+321.765071E-03
-4.977865E-03,-664.729919E-03,-84.956009E-03,-43.812800E-03,+321.451000E-03
-4.976563E-03,-674.466101E-03,-77.418317E-03,-38.787673E-03,+320.822860E-03
-4.975260E-03,-684.202286E-03,-69.252495E-03,-33.448478E-03,+320.508788E-03
-4.973958E-03,-694.880677E-03,-63.599221E-03,-28.737418E-03,+319.566576E-03
-4.972656E-03,-704.616856E-03,-56.061534E-03,-22.770088E-03,+318.624367E-03
-4.971354E-03,-713.410833E-03,-49.151992E-03,-19.001244E-03,+318.310297E-03
