x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-2.4563802E+00,-1.2309987E+00,+192.6822E-03,+120.7600E-03,+226.2877E-03
-2.4557292E+00,-1.2394786E+00,+192.6822E-03,+118.8756E-03,+227.8580E-03
-2.4550781E+00,-1.2479585E+00,+192.6822E-03,+118.8756E-03,+227.8580E-03
-2.4544271E+00,-1.2561244E+00,+194.2525E-03,+118.8756E-03,+227.8580E-03
-2.4537760E+00,-1.2661746E+00,+191.1118E-03,+118.8756E-03,+227.8580E-03
-2.4531250E+00,-1.2746545E+00,+191.1118E-03,+118.8756E-03,+224.4033E-03
-2.4524740E+00,-1.2847048E+00,+191.1118E-03,+118.8756E-03,+224.4033E-03
-2.4518229E+00,-1.2913002E+00,+191.1118E-03,+118.8756E-03,+224.4033E-03
-2.4511719E+00,-1.3013505E+00,+191.1118E-03,+117.3053E-03,+224.4033E-03
-2.4505208E+00,-1.3114007E+00,+189.2274E-03,+117.3053E-03,+224.4033E-03
-2.4498698E+00,-1.3214510E+00,+189.2274E-03,+117.3053E-03,+224.4033E-03
-2.4492188E+00,-1.3283605E+00,+187.6570E-03,+115.7349E-03,+222.8329E-03
-2.4485677E+00,-1.3384108E+00,+187.6570E-03,+115.7349E-03,+222.8329E-03
-2.4479167E+00,-1.3465766E+00,+187.6570E-03,+115.7349E-03,+221.2626E-03
-2.4472656E+00,-1.3566269E+00,+189.2274E-03,+115.7349E-03,+221.2626E-03
-2.4466146E+00,-1.3635364E+00,+189.2274E-03,+113.8505E-03,+221.2626E-03
-2.4459635E+00,-1.3701319E+00,+186.0867E-03,+112.2801E-03,+222.8329E-03
-2.4453125E+00,-1.3801821E+00,+187.6570E-03,+112.2801E-03,+219.3781E-03
-2.4446615E+00,-1.3867776E+00,+187.6570E-03,+113.8505E-03,+221.2626E-03
-2.4440104E+00,-1.3952575E+00,+187.6570E-03,+113.8505E-03,+221.2626E-03
-2.4433594E+00,-1.4002826E+00,+187.6570E-03,+115.7349E-03,+221.2626E-03
-2.4427083E+00,-1.4103329E+00,+187.6570E-03,+115.7349E-03,+221.2626E-03
-2.4420573E+00,-1.4153580E+00,+187.6570E-03,+115.7349E-03,+221.2626E-03
-2.4414063E+00,-1.4238379E+00,+187.6570E-03,+115.7349E-03,+221.2626E-03
-2.4407552E+00,-1.4320038E+00,+191.1118E-03,+115.7349E-03,+221.2626E-03
-2.4401042E+00,-1.4404837E+00,+192.6822E-03,+117.3053E-03,+222.8329E-03
-2.4394531E+00,-1.4455088E+00,+192.6822E-03,+118.8756E-03,+224.4033E-03
-2.4388021E+00,-1.4521043E+00,+192.6822E-03,+118.8756E-03,+224.4033E-03
-2.4381510E+00,-1.4605842E+00,+192.6822E-03,+118.8756E-03,+224.4033E-03
-2.4375000E+00,-1.4671796E+00,+191.1118E-03,+118.8756E-03,+226.2877E-03
-2.4368490E+00,-1.4756595E+00,+192.6822E-03,+120.7600E-03,+226.2877E-03
-2.4361979E+00,-1.4806847E+00,+194.2525E-03,+120.7600E-03,+226.2877E-03
-2.4355469E+00,-1.4923053E+00,+194.2525E-03,+120.7600E-03,+227.8580E-03
-2.4348958E+00,-1.4992148E+00,+194.2525E-03,+120.7600E-03,+227.8580E-03
-2.4342448E+00,-1.5073806E+00,+194.2525E-03,+118.8756E-03,+227.8580E-03
-2.4335938E+00,-1.5158605E+00,+192.6822E-03,+118.8756E-03,+229.4284E-03
-2.4329427E+00,-1.5243404E+00,+191.1118E-03,+118.8756E-03,+227.8580E-03
-2.4322917E+00,-1.5309359E+00,+191.1118E-03,+118.8756E-03,+226.2877E-03
-2.4316406E+00,-1.5394158E+00,+191.1118E-03,+118.8756E-03,+224.4033E-03
-2.4309896E+00,-1.5460113E+00,+191.1118E-03,+118.8756E-03,+224.4033E-03
-2.4303385E+00,-1.5560615E+00,+191.1118E-03,+118.8756E-03,+224.4033E-03
-2.4296875E+00,-1.5626570E+00,+191.1118E-03,+117.3053E-03,+224.4033E-03
-2.4290365E+00,-1.5711369E+00,+187.6570E-03,+117.3053E-03,+222.8329E-03
-2.4283854E+00,-1.5811872E+00,+189.2274E-03,+117.3053E-03,+222.8329E-03
-2.4277344E+00,-1.5877826E+00,+189.2274E-03,+115.7349E-03,+222.8329E-03
-2.4270833E+00,-1.5962625E+00,+189.2274E-03,+115.7349E-03,+222.8329E-03
