x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-50.00000E-03,-839.98115E-03,+5.01554643E+00,+14.60427E-03,+126.41332E-03
-49.98698E-03,-851.60175E-03,+5.01617457E+00,+14.91834E-03,+126.09924E-03
-49.97396E-03,-861.65200E-03,+5.01554643E+00,+14.60427E-03,+126.41332E-03
-49.96094E-03,-871.70225E-03,+5.01554643E+00,+14.60427E-03,+127.35553E-03
-49.94792E-03,-880.81029E-03,+5.01586050E+00,+14.91834E-03,+127.98367E-03
-49.93490E-03,-890.54647E-03,+5.01491829E+00,+15.23241E-03,+127.04146E-03
-49.92188E-03,-899.65451E-03,+5.01617457E+00,+14.60427E-03,+126.72739E-03
-49.90885E-03,-908.13441E-03,+5.01523236E+00,+14.91834E-03,+127.04146E-03
-49.89583E-03,-918.49874E-03,+5.01491829E+00,+15.54648E-03,+126.72739E-03
-49.88281E-03,-927.92085E-03,+5.01523236E+00,+15.54648E-03,+127.35553E-03
-49.86979E-03,-937.02889E-03,+5.01523236E+00,+15.54648E-03,+127.98367E-03
-49.85677E-03,-946.76507E-03,+5.01523236E+00,+15.86055E-03,+127.66960E-03
-49.84375E-03,-954.93090E-03,+5.01554643E+00,+15.54648E-03,+126.41332E-03
-49.83073E-03,-962.46858E-03,+5.01554643E+00,+15.23241E-03,+126.72739E-03
-49.81771E-03,-971.57663E-03,+5.01523236E+00,+16.17462E-03,+126.72739E-03
-49.80469E-03,-981.62688E-03,+5.01491829E+00,+15.23241E-03,+126.72739E-03
-49.79167E-03,-990.10678E-03,+5.01523236E+00,+16.48869E-03,+127.66960E-03
-49.77865E-03,-999.84296E-03,+5.01617457E+00,+16.17462E-03,+127.04146E-03
-49.76563E-03,-1.01052135E+00,+5.01586050E+00,+16.80276E-03,+127.66960E-03
-49.75260E-03,-1.02057160E+00,+5.01554643E+00,+17.74497E-03,+127.66960E-03
-49.73958E-03,-1.02967964E+00,+5.01523236E+00,+16.80276E-03,+127.66960E-03
-49.72656E-03,-1.03910175E+00,+5.01523236E+00,+16.17462E-03,+128.29774E-03
-49.71354E-03,-1.04726758E+00,+5.01523236E+00,+16.48869E-03,+127.04146E-03
-49.70052E-03,-1.05574748E+00,+5.01523236E+00,+16.48869E-03,+127.35553E-03
