x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-3.062917E-03,+1.687377438E+00,+154.871260E-03,+101.874976E-03,+99.419040E-03
-3.060312E-03,+1.687835975E+00,+154.016981E-03,+101.504371E-03,+99.287130E-03
-3.057708E-03,+1.689048290E+00,+153.815980E-03,+100.505625E-03,+99.393915E-03
-3.055104E-03,+1.689538237E+00,+153.815980E-03,+100.461659E-03,+99.946680E-03
-3.052500E-03,+1.689588487E+00,+153.815980E-03,+99.695324E-03,+99.255721E-03
-3.049896E-03,+1.690116127E+00,+153.024520E-03,+99.676483E-03,+99.764520E-03
-3.047292E-03,+1.691403818E+00,+153.401409E-03,+100.888799E-03,+99.494415E-03
-3.044687E-03,+1.691234214E+00,+153.765730E-03,+100.323465E-03,+99.946680E-03
-3.042083E-03,+1.692477939E+00,+154.079800E-03,+101.491814E-03,+99.387630E-03
-3.039479E-03,+1.692861100E+00,+153.338590E-03,+101.479246E-03,+99.393915E-03
-3.036875E-03,+1.693018136E+00,+153.715479E-03,+100.637535E-03,+99.419040E-03
-3.034271E-03,+1.693307081E+00,+153.288340E-03,+101.542065E-03,+99.287130E-03
-3.031667E-03,+1.694280702E+00,+153.715479E-03,+101.743066E-03,+99.393915E-03
-3.029062E-03,+1.694192757E+00,+153.552160E-03,+101.479245E-03,+99.023310E-03
-3.026458E-03,+1.695593518E+00,+154.293370E-03,+101.692815E-03,+99.343665E-03
-3.023854E-03,+1.696397534E+00,+153.388840E-03,+101.479245E-03,+99.419040E-03
-3.021250E-03,+1.696629945E+00,+152.924019E-03,+100.901355E-03,+99.155220E-03
-3.018646E-03,+1.697974171E+00,+154.192870E-03,+101.196585E-03,+99.368790E-03
-3.016042E-03,+1.699280702E+00,+153.125019E-03,+101.403870E-03,+99.155220E-03
-3.013437E-03,+1.700141253E+00,+153.401409E-03,+101.428995E-03,+99.104970E-03
-3.010833E-03,+1.700530699E+00,+153.238089E-03,+100.901355E-03,+98.313509E-03
-3.008229E-03,+1.701636230E+00,+153.979300E-03,+101.592315E-03,+98.954219E-03
-3.005625E-03,+1.702760601E+00,+154.921511E-03,+101.611156E-03,+99.104970E-03
-3.003021E-03,+1.702936477E+00,+153.753160E-03,+101.717941E-03,+99.368790E-03
-3.000417E-03,+1.702936477E+00,+153.238089E-03,+100.687784E-03,+99.419040E-03
-2.997812E-03,+1.703596027E+00,+153.187839E-03,+101.278245E-03,+99.023310E-03
-2.995208E-03,+1.705304575E+00,+153.187839E-03,+101.560905E-03,+98.947935E-03
-2.992604E-03,+1.705342254E+00,+153.187839E-03,+101.454120E-03,+99.211755E-03
-2.990000E-03,+1.706347286E+00,+153.847390E-03,+101.692816E-03,+98.206723E-03
-2.987396E-03,+1.706548286E+00,+153.049644E-03,+101.743066E-03,+98.929095E-03
-2.984792E-03,+1.707999298E+00,+153.269499E-03,+101.347335E-03,+98.577329E-03
-2.982187E-03,+1.708539493E+00,+153.740605E-03,+101.667691E-03,+98.740649E-03
-2.979583E-03,+1.708589743E+00,+153.288339E-03,+101.083515E-03,+98.658989E-03
-2.976979E-03,+1.709645025E+00,+152.924019E-03,+101.617441E-03,+99.293415E-03
-2.974375E-03,+1.710373665E+00,+152.873769E-03,+101.743066E-03,+99.419040E-03
-2.971771E-03,+1.710606075E+00,+153.137589E-03,+101.479245E-03,+99.419040E-03
-2.969167E-03,+1.711950302E+00,+153.187839E-03,+101.956636E-03,+99.419040E-03
-2.966562E-03,+1.711805821E+00,+153.187839E-03,+102.057136E-03,+97.836117E-03
-2.963958E-03,+1.712389998E+00,+153.187839E-03,+101.793316E-03,+99.117541E-03
-2.961354E-03,+1.712911353E+00,+152.264468E-03,+101.479245E-03,+99.023309E-03
