x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-17.790781E-03,+3.067577168E+00,+4.926377487E+00,+4.892258090E+00,+4.896843612E+00
-17.784271E-03,+3.069514354E+00,+4.926638793E+00,+4.892416382E+00,+4.896579792E+00
-17.777760E-03,+3.071450283E+00,+4.926743064E+00,+4.892570903E+00,+4.896005672E+00
-17.771250E-03,+3.072913850E+00,+4.926479245E+00,+4.892047034E+00,+4.895848637E+00
-17.764740E-03,+3.074172645E+00,+4.926063417E+00,+4.891418893E+00,+4.895533310E+00
-17.758229E-03,+3.076215359E+00,+4.926060903E+00,+4.891265628E+00,+4.895327281E+00
-17.751719E-03,+3.077937719E+00,+4.925432762E+00,+4.891681456E+00,+4.895216726E+00
-17.745208E-03,+3.078989228E+00,+4.925279498E+00,+4.891525678E+00,+4.893962958E+00
-17.738698E-03,+3.081029429E+00,+4.925800853E+00,+4.891577185E+00,+4.893756929E+00
-17.732187E-03,+3.082545760E+00,+4.925695325E+00,+4.891578442E+00,+4.893962958E+00
-17.725677E-03,+3.084014354E+00,+4.925275727E+00,+4.892209096E+00,+4.893493109E+00
-17.719167E-03,+3.085896262E+00,+4.925069698E+00,+4.893043266E+00,+4.893441602E+00
-17.712656E-03,+3.087521892E+00,+4.925486783E+00,+4.892673918E+00,+4.893493109E+00
-17.706146E-03,+3.089560835E+00,+4.925434019E+00,+4.892313367E+00,+4.893177782E+00
-17.699635E-03,+3.090604804E+00,+4.925382512E+00,+4.892937738E+00,+4.892655169E+00
-17.693125E-03,+3.091657571E+00,+4.925434019E+00,+4.892729195E+00,+4.892130043E+00
-17.686615E-03,+3.094064605E+00,+4.925329748E+00,+4.892307083E+00,+4.891398888E+00
-17.680104E-03,+3.095629930E+00,+4.925329748E+00,+4.892053318E+00,+4.891190345E+00
-17.673594E-03,+3.096682696E+00,+4.925382512E+00,+4.893147537E+00,+4.891348638E+00
-17.667083E-03,+3.099195259E+00,+4.925592311E+00,+4.892515625E+00,+4.891450395E+00
-17.660573E-03,+3.101127418E+00,+4.925695325E+00,+4.891578442E+00,+4.891349894E+00
-17.654062E-03,+3.102704054E+00,+4.925486783E+00,+4.891734220E+00,+4.891764465E+00
-17.647552E-03,+3.105158825E+00,+4.925434019E+00,+4.891577185E+00,+4.891241853E+00
-17.641042E-03,+3.106152543E+00,+4.925329748E+00,+4.891683970E+00,+4.890611198E+00
-17.634531E-03,+3.107676416E+00,+4.925382512E+00,+4.892312111E+00,+4.890251905E+00
-17.628021E-03,+3.110079680E+00,+4.925486783E+00,+4.892307083E+00,+4.891137581E+00
-17.621510E-03,+3.111019377E+00,+4.925486783E+00,+4.892000554E+00,+4.891033310E+00
-17.615000E-03,+3.111966616E+00,+4.925592311E+00,+4.892937737E+00,+4.890558434E+00
-17.608490E-03,+3.113954052E+00,+4.925484269E+00,+4.892623667E+00,+4.890042106E+00
-17.601979E-03,+3.115629932E+00,+4.925175227E+00,+4.892309597E+00,+4.890929039E+00
-17.595469E-03,+3.117408826E+00,+4.925748089E+00,+4.892470403E+00,+4.890875018E+00
-17.588958E-03,+3.119190234E+00,+4.925591054E+00,+4.892619896E+00,+4.890667733E+00
-17.582448E-03,+3.120966614E+00,+4.925486783E+00,+4.891472914E+00,+4.890876275E+00
-17.575937E-03,+3.122436465E+00,+4.925486783E+00,+4.891472914E+00,+4.890876275E+00
-17.569427E-03,+3.124737972E+00,+4.926014424E+00,+4.891261858E+00,+4.890876275E+00
-17.562917E-03,+3.126253046E+00,+4.926529494E+00,+4.890950301E+00,+4.890348634E+00
-17.556406E-03,+3.127618626E+00,+4.925275727E+00,+4.891211608E+00,+4.889411452E+00
-17.549896E-03,+3.129761841E+00,+4.925069699E+00,+4.891421407E+00,+4.889356173E+00
-17.543385E-03,+3.131122393E+00,+4.925275727E+00,+4.891841005E+00,+4.888782054E+00
-17.536875E-03,+3.132484203E+00,+4.925069699E+00,+4.891835977E+00,+4.888783311E+00
-17.530365E-03,+3.134476667E+00,+4.925486783E+00,+4.890949044E+00,+4.888939089E+00
-17.523854E-03,+3.136459075E+00,+4.925486783E+00,+4.890844773E+00,+4.888834818E+00
-17.517344E-03,+3.137300786E+00,+4.925486783E+00,+4.890897537E+00,+4.889204166E+00
-17.510833E-03,+3.139396265E+00,+4.925486783E+00,+4.890949044E+00,+4.889511951E+00
-17.504323E-03,+3.141275658E+00,+4.925486783E+00,+4.890844773E+00,+4.888625019E+00
-17.497812E-03,+3.142536968E+00,+4.925381255E+00,+4.891055830E+00,+4.888520748E+00
-17.491302E-03,+3.144785711E+00,+4.925067185E+00,+4.891261857E+00,+4.888520748E+00
-17.484792E-03,+3.146671390E+00,+4.924858642E+00,+4.890844773E+00,+4.888520748E+00
-17.478281E-03,+3.148500534E+00,+4.924858642E+00,+4.890844773E+00,+4.888520748E+00
-17.471771E-03,+3.149810836E+00,+4.924805878E+00,+4.890844773E+00,+4.888309691E+00
-17.465260E-03,+3.151696515E+00,+4.924965428E+00,+4.891161358E+00,+4.887681550E+00
-17.458750E-03,+3.153314603E+00,+4.925381255E+00,+4.891786984E+00,+4.887686579E+00
-17.452240E-03,+3.154418878E+00,+4.925383769E+00,+4.891734220E+00,+4.888098635E+00
